Name	Type	Protein	NPS	BP	Distance
p53family_e-96	p53family_e	"p53, p63, p73"	Widom_601	128	32
p53family_e-97	p53family_e	"p53, p63, p73"	Widom_601	129	33
p53family_e-98	p53family_e	"p53, p63, p73"	Widom_601	130	34
p53family_e-99	p53family_e	"p53, p63, p73"	Widom_601	131	35
p53family_e-100	p53family_e	"p53, p63, p73"	Widom_601	132	36
p53family_e-101	p53family_e	"p53, p63, p73"	Widom_601	133	37
p53family_e-102	p53family_e	"p53, p63, p73"	Widom_601	134	38
p53family_e-103	p53family_e	"p53, p63, p73"	Widom_601	135	39
p53family_e-104	p53family_e	"p53, p63, p73"	Widom_601	136	40
p53family_e-105	p53family_e	"p53, p63, p73"	Widom_601	137	41
p53family_e-106	p53family_e	"p53, p63, p73"	Widom_601	138	42
p53family_e-107	p53family_e	"p53, p63, p73"	Widom_601	139	43
p53family_e-108	p53family_e	"p53, p63, p73"	Widom_601	140	44
p53family_e-109	p53family_e	"p53, p63, p73"	Widom_601	141	45
p53family_e-110	p53family_e	"p53, p63, p73"	Widom_601	142	46
p53family_e-111	p53family_e	"p53, p63, p73"	Widom_601	143	47
p53family_e-112	p53family_e	"p53, p63, p73"	Widom_601	144	48
p53family_e-113	p53family_e	"p53, p63, p73"	Widom_601	145	49
p53family_e-114	p53family_e	"p53, p63, p73"	Widom_601	146	50
p53family_e-115	p53family_e	"p53, p63, p73"	Widom_601	147	51
p53family_e-116	p53family_e	"p53, p63, p73"	Widom_601	148	52
p53family_e-117	p53family_e	"p53, p63, p73"	Widom_601	149	53
p53family_e-118	p53family_e	"p53, p63, p73"	Widom_601	150	54
p53family_e-119	p53family_e	"p53, p63, p73"	Widom_601	151	55
p53family_e-120	p53family_e	"p53, p63, p73"	Widom_601	152	56
p53family_e-121	p53family_e	"p53, p63, p73"	Widom_601	153	57
p53family_e-122	p53family_e	"p53, p63, p73"	Widom_601	154	58
p53family_e-123	p53family_e	"p53, p63, p73"	Widom_601	155	59
p53family_e-124	p53family_e	"p53, p63, p73"	Widom_601	156	60
p53family_e-125	p53family_e	"p53, p63, p73"	Widom_601	157	61
p53family_e-126	p53family_e	"p53, p63, p73"	Widom_601	158	62
p53family_e-127	p53family_e	"p53, p63, p73"	Widom_601	159	63
p53family_e-128	p53family_e	"p53, p63, p73"	Widom_601	160	64
p53family_e-129	p53family_e	"p53, p63, p73"	Widom_601	161	65
p53family_e-130	p53family_e	"p53, p63, p73"	Widom_601	162	66
p53family_e-131	p53family_e	"p53, p63, p73"	Widom_601	163	67
p53family_e-132	p53family_e	"p53, p63, p73"	Widom_601	164	68
p53family_e-133	p53family_e	"p53, p63, p73"	Widom_601	165	69
p53family_e-134	p53family_e	"p53, p63, p73"	Widom_601	166	70
p53family_e-135	p53family_e	"p53, p63, p73"	Widom_601	167	71
p53family_e-136	p53family_e	"p53, p63, p73"	Widom_601	168	72
p53family_e-137	p53family_e	"p53, p63, p73"	Widom_601	169	73
p53family_e-138	p53family_e	"p53, p63, p73"	Widom_601	170	74
p53family_e-139	p53family_e	"p53, p63, p73"	Widom_601	171	75
p53family_e-140	p53family_e	"p53, p63, p73"	Widom_601	172	76
p53family_e-141	p53family_e	"p53, p63, p73"	Widom_601	173	77
p53family_e-142	p53family_e	"p53, p63, p73"	Widom_601	174	78
p53family_e-143	p53family_e	"p53, p63, p73"	Widom_601	175	79
p53family_e-144	p53family_e	"p53, p63, p73"	Widom_601	176	80
p53family_e-145	p53family_e	"p53, p63, p73"	Widom_601	177	81
p53family_e-146	p53family_e	"p53, p63, p73"	Widom_601	178	82
p53family_e-147	p53family_e	"p53, p63, p73"	Widom_601	179	83
p53family_e-148	p53family_e	"p53, p63, p73"	Widom_601	180	84
p53family_e-153	p53family_e	"p53, p63, p73"	Widom_601	185	89
p53family_h-1	p53family_h	"p53, p63, p73"	Widom_601	40	-56
p53family_h-2	p53family_h	"p53, p63, p73"	Widom_601	41	-55
p53family_h-3	p53family_h	"p53, p63, p73"	Widom_601	42	-54
p53family_h-4	p53family_h	"p53, p63, p73"	Widom_601	43	-53
p53family_h-5	p53family_h	"p53, p63, p73"	Widom_601	44	-52
p53family_h-6	p53family_h	"p53, p63, p73"	Widom_601	45	-51
p53family_h-7	p53family_h	"p53, p63, p73"	Widom_601	46	-50
p53family_h-8	p53family_h	"p53, p63, p73"	Widom_601	47	-49
p53family_h-9	p53family_h	"p53, p63, p73"	Widom_601	48	-48
p53family_h-10	p53family_h	"p53, p63, p73"	Widom_601	49	-47
p53family_h-11	p53family_h	"p53, p63, p73"	Widom_601	50	-46
p53family_h-12	p53family_h	"p53, p63, p73"	Widom_601	51	-45
p53family_h-13	p53family_h	"p53, p63, p73"	Widom_601	52	-44
p53family_h-14	p53family_h	"p53, p63, p73"	Widom_601	53	-43
p53family_h-15	p53family_h	"p53, p63, p73"	Widom_601	54	-42
p53family_h-16	p53family_h	"p53, p63, p73"	Widom_601	55	-41
p53family_h-17	p53family_h	"p53, p63, p73"	Widom_601	56	-40
p53family_h-18	p53family_h	"p53, p63, p73"	Widom_601	57	-39
p53family_h-19	p53family_h	"p53, p63, p73"	Widom_601	58	-38
p53family_h-20	p53family_h	"p53, p63, p73"	Widom_601	59	-37
p53family_h-21	p53family_h	"p53, p63, p73"	Widom_601	60	-36
p53family_h-22	p53family_h	"p53, p63, p73"	Widom_601	61	-35
p53family_h-23	p53family_h	"p53, p63, p73"	Widom_601	62	-34
p53family_h-24	p53family_h	"p53, p63, p73"	Widom_601	63	-33
p53family_h-25	p53family_h	"p53, p63, p73"	Widom_601	64	-32
p53family_h-26	p53family_h	"p53, p63, p73"	Widom_601	65	-31
p53family_h-27	p53family_h	"p53, p63, p73"	Widom_601	66	-30
p53family_h-28	p53family_h	"p53, p63, p73"	Widom_601	67	-29
p53family_h-29	p53family_h	"p53, p63, p73"	Widom_601	68	-28
p53family_h-30	p53family_h	"p53, p63, p73"	Widom_601	69	-27
p53family_h-31	p53family_h	"p53, p63, p73"	Widom_601	70	-26
p53family_h-32	p53family_h	"p53, p63, p73"	Widom_601	71	-25
p53family_h-33	p53family_h	"p53, p63, p73"	Widom_601	72	-24
p53family_h-34	p53family_h	"p53, p63, p73"	Widom_601	73	-23
p53family_h-35	p53family_h	"p53, p63, p73"	Widom_601	74	-22
p53family_h-36	p53family_h	"p53, p63, p73"	Widom_601	75	-21
p53family_h-37	p53family_h	"p53, p63, p73"	Widom_601	76	-20
p53family_h-38	p53family_h	"p53, p63, p73"	Widom_601	77	-19
p53family_h-39	p53family_h	"p53, p63, p73"	Widom_601	78	-18
p53family_h-40	p53family_h	"p53, p63, p73"	Widom_601	79	-17
p53family_h-41	p53family_h	"p53, p63, p73"	Widom_601	80	-16
p53family_h-42	p53family_h	"p53, p63, p73"	Widom_601	81	-15
p53family_h-43	p53family_h	"p53, p63, p73"	Widom_601	82	-14
p53family_h-44	p53family_h	"p53, p63, p73"	Widom_601	83	-13
p53family_h-45	p53family_h	"p53, p63, p73"	Widom_601	84	-12
p53family_h-46	p53family_h	"p53, p63, p73"	Widom_601	85	-11
p53family_h-47	p53family_h	"p53, p63, p73"	Widom_601	86	-10
p53family_h-48	p53family_h	"p53, p63, p73"	Widom_601	87	-9
p53family_h-49	p53family_h	"p53, p63, p73"	Widom_601	88	-8
p53family_h-50	p53family_h	"p53, p63, p73"	Widom_601	89	-7
p53family_h-51	p53family_h	"p53, p63, p73"	Widom_601	90	-6
p53family_h-52	p53family_h	"p53, p63, p73"	Widom_601	91	-5
p53family_h-53	p53family_h	"p53, p63, p73"	Widom_601	92	-4
p53family_h-54	p53family_h	"p53, p63, p73"	Widom_601	93	-3
p53family_h-55	p53family_h	"p53, p63, p73"	Widom_601	94	-2
p53family_h-56	p53family_h	"p53, p63, p73"	Widom_601	95	-1
p53family_h-57	p53family_h	"p53, p63, p73"	Widom_601	96	0
p53family_h-58	p53family_h	"p53, p63, p73"	Widom_601	97	1
p53family_h-59	p53family_h	"p53, p63, p73"	Widom_601	98	2
p53family_h-60	p53family_h	"p53, p63, p73"	Widom_601	99	3
p53family_h-61	p53family_h	"p53, p63, p73"	Widom_601	100	4
p53family_h-62	p53family_h	"p53, p63, p73"	Widom_601	101	5
p53family_h-63	p53family_h	"p53, p63, p73"	Widom_601	102	6
p53family_h-64	p53family_h	"p53, p63, p73"	Widom_601	103	7
p53family_h-65	p53family_h	"p53, p63, p73"	Widom_601	104	8
p53family_h-66	p53family_h	"p53, p63, p73"	Widom_601	105	9
p53family_h-67	p53family_h	"p53, p63, p73"	Widom_601	106	10
p53family_h-68	p53family_h	"p53, p63, p73"	Widom_601	107	11
p53family_h-69	p53family_h	"p53, p63, p73"	Widom_601	108	12
p53family_h-70	p53family_h	"p53, p63, p73"	Widom_601	109	13
p53family_h-71	p53family_h	"p53, p63, p73"	Widom_601	110	14
p53family_h-72	p53family_h	"p53, p63, p73"	Widom_601	111	15
p53family_h-73	p53family_h	"p53, p63, p73"	Widom_601	112	16
p53family_h-74	p53family_h	"p53, p63, p73"	Widom_601	113	17
p53family_h-75	p53family_h	"p53, p63, p73"	Widom_601	114	18
p53family_h-76	p53family_h	"p53, p63, p73"	Widom_601	115	19
p53family_h-77	p53family_h	"p53, p63, p73"	Widom_601	116	20
p53family_h-78	p53family_h	"p53, p63, p73"	Widom_601	117	21
p53family_h-79	p53family_h	"p53, p63, p73"	Widom_601	118	22
p53family_h-80	p53family_h	"p53, p63, p73"	Widom_601	119	23
p53family_h-81	p53family_h	"p53, p63, p73"	Widom_601	120	24
p53family_h-82	p53family_h	"p53, p63, p73"	Widom_601	121	25
p53family_h-83	p53family_h	"p53, p63, p73"	Widom_601	122	26
p53family_h-84	p53family_h	"p53, p63, p73"	Widom_601	123	27
p53family_h-85	p53family_h	"p53, p63, p73"	Widom_601	124	28
p53family_h-86	p53family_h	"p53, p63, p73"	Widom_601	125	29
p53family_h-87	p53family_h	"p53, p63, p73"	Widom_601	126	30
p53family_h-88	p53family_h	"p53, p63, p73"	Widom_601	127	31
p53family_h-89	p53family_h	"p53, p63, p73"	Widom_601	128	32
p53family_h-90	p53family_h	"p53, p63, p73"	Widom_601	129	33
p53family_h-91	p53family_h	"p53, p63, p73"	Widom_601	130	34
p53family_h-92	p53family_h	"p53, p63, p73"	Widom_601	131	35
p53family_h-93	p53family_h	"p53, p63, p73"	Widom_601	132	36
p53family_h-94	p53family_h	"p53, p63, p73"	Widom_601	133	37
p53family_h-95	p53family_h	"p53, p63, p73"	Widom_601	134	38
p53family_h-96	p53family_h	"p53, p63, p73"	Widom_601	135	39
p53family_h-97	p53family_h	"p53, p63, p73"	Widom_601	136	40
p53family_h-98	p53family_h	"p53, p63, p73"	Widom_601	137	41
p53family_h-99	p53family_h	"p53, p63, p73"	Widom_601	138	42
p53family_h-100	p53family_h	"p53, p63, p73"	Widom_601	139	43
p53family_h-101	p53family_h	"p53, p63, p73"	Widom_601	140	44
p53family_h-102	p53family_h	"p53, p63, p73"	Widom_601	141	45
p53family_h-103	p53family_h	"p53, p63, p73"	Widom_601	142	46
p53family_h-104	p53family_h	"p53, p63, p73"	Widom_601	143	47
p53family_h-105	p53family_h	"p53, p63, p73"	Widom_601	144	48
p53family_h-106	p53family_h	"p53, p63, p73"	Widom_601	145	49
p53family_h-107	p53family_h	"p53, p63, p73"	Widom_601	146	50
p53family_h-108	p53family_h	"p53, p63, p73"	Widom_601	147	51
p53family_h-109	p53family_h	"p53, p63, p73"	Widom_601	148	52
p53family_h-110	p53family_h	"p53, p63, p73"	Widom_601	149	53
p53family_h-111	p53family_h	"p53, p63, p73"	Widom_601	150	54
p53family_h-112	p53family_h	"p53, p63, p73"	Widom_601	151	55
p53family_h-113	p53family_h	"p53, p63, p73"	Widom_601	152	56
p53family_h-114	p53family_h	"p53, p63, p73"	Widom_601	153	57
p53family_h-115	p53family_h	"p53, p63, p73"	Widom_601	154	58
p53family_h-116	p53family_h	"p53, p63, p73"	Widom_601	155	59
p53family_h-117	p53family_h	"p53, p63, p73"	Widom_601	156	60
p53family_h-118	p53family_h	"p53, p63, p73"	Widom_601	157	61
p53family_h-119	p53family_h	"p53, p63, p73"	Widom_601	158	62
p53family_h-120	p53family_h	"p53, p63, p73"	Widom_601	159	63
p53family_h-121	p53family_h	"p53, p63, p73"	Widom_601	160	64
p53family_h-122	p53family_h	"p53, p63, p73"	Widom_601	161	65
p53family_h-123	p53family_h	"p53, p63, p73"	Widom_601	162	66
p53family_h-124	p53family_h	"p53, p63, p73"	Widom_601	163	67
p53family_h-125	p53family_h	"p53, p63, p73"	Widom_601	164	68
p53family_h-126	p53family_h	"p53, p63, p73"	Widom_601	165	69
p53family_h-127	p53family_h	"p53, p63, p73"	Widom_601	166	70
p53family_h-128	p53family_h	"p53, p63, p73"	Widom_601	167	71
p53family_h-129	p53family_h	"p53, p63, p73"	Widom_601	168	72
p53family_h-130	p53family_h	"p53, p63, p73"	Widom_601	169	73
p53family_h-131	p53family_h	"p53, p63, p73"	Widom_601	170	74
p53family_h-132	p53family_h	"p53, p63, p73"	Widom_601	171	75
p53family_h-133	p53family_h	"p53, p63, p73"	Widom_601	172	76
p53family_h-134	p53family_h	"p53, p63, p73"	Widom_601	173	77
p53family_h-135	p53family_h	"p53, p63, p73"	Widom_601	174	78
p53family_h-136	p53family_h	"p53, p63, p73"	Widom_601	175	79
p53family_h-137	p53family_h	"p53, p63, p73"	Widom_601	176	80
p53family_h-138	p53family_h	"p53, p63, p73"	Widom_601	177	81
p53family_h-139	p53family_h	"p53, p63, p73"	Widom_601	178	82
p53family_h-140	p53family_h	"p53, p63, p73"	Widom_601	179	83
p53family_h-141	p53family_h	"p53, p63, p73"	Widom_601	180	84
p53family_h-142	p53family_h	"p53, p63, p73"	Widom_601	181	85
p53family_h-143	p53family_h	"p53, p63, p73"	Widom_601	182	86
p53family_h-144	p53family_h	"p53, p63, p73"	Widom_601	183	87
p53family_h-145	p53family_h	"p53, p63, p73"	Widom_601	184	88
p53family_h-146	p53family_h	"p53, p63, p73"	Widom_601	185	89
p53family_h-147	p53family_h	"p53, p63, p73"	Widom_601	186	90
p53family_h-148	p53family_h	"p53, p63, p73"	Widom_601	187	91
p53family_j-1	p53family_j	"p53, p63, p73"	Widom_601	42	-54
p53family_j-2	p53family_j	"p53, p63, p73"	Widom_601	43	-53
p53family_j-3	p53family_j	"p53, p63, p73"	Widom_601	44	-52
p53family_j-4	p53family_j	"p53, p63, p73"	Widom_601	45	-51
p53family_j-5	p53family_j	"p53, p63, p73"	Widom_601	46	-50
p53family_j-6	p53family_j	"p53, p63, p73"	Widom_601	47	-49
p53family_j-7	p53family_j	"p53, p63, p73"	Widom_601	48	-48
p53family_j-8	p53family_j	"p53, p63, p73"	Widom_601	49	-47
p53family_j-9	p53family_j	"p53, p63, p73"	Widom_601	50	-46
p53family_j-10	p53family_j	"p53, p63, p73"	Widom_601	51	-45
p53family_j-11	p53family_j	"p53, p63, p73"	Widom_601	52	-44
p53family_j-12	p53family_j	"p53, p63, p73"	Widom_601	53	-43
p53family_j-13	p53family_j	"p53, p63, p73"	Widom_601	54	-42
p53family_j-14	p53family_j	"p53, p63, p73"	Widom_601	55	-41
p53family_j-15	p53family_j	"p53, p63, p73"	Widom_601	56	-40
p53family_j-16	p53family_j	"p53, p63, p73"	Widom_601	57	-39
p53family_j-17	p53family_j	"p53, p63, p73"	Widom_601	58	-38
p53family_j-18	p53family_j	"p53, p63, p73"	Widom_601	59	-37
p53family_j-19	p53family_j	"p53, p63, p73"	Widom_601	60	-36
p53family_j-20	p53family_j	"p53, p63, p73"	Widom_601	61	-35
p53family_j-21	p53family_j	"p53, p63, p73"	Widom_601	62	-34
p53family_j-22	p53family_j	"p53, p63, p73"	Widom_601	63	-33
p53family_j-23	p53family_j	"p53, p63, p73"	Widom_601	64	-32
p53family_j-24	p53family_j	"p53, p63, p73"	Widom_601	65	-31
p53family_j-25	p53family_j	"p53, p63, p73"	Widom_601	66	-30
p53family_j-26	p53family_j	"p53, p63, p73"	Widom_601	67	-29
p53family_j-27	p53family_j	"p53, p63, p73"	Widom_601	68	-28
p53family_j-28	p53family_j	"p53, p63, p73"	Widom_601	69	-27
p53family_j-29	p53family_j	"p53, p63, p73"	Widom_601	70	-26
p53family_j-30	p53family_j	"p53, p63, p73"	Widom_601	71	-25
p53family_j-31	p53family_j	"p53, p63, p73"	Widom_601	72	-24
p53family_j-32	p53family_j	"p53, p63, p73"	Widom_601	73	-23
p53family_j-33	p53family_j	"p53, p63, p73"	Widom_601	74	-22
p53family_j-34	p53family_j	"p53, p63, p73"	Widom_601	75	-21
p53family_j-35	p53family_j	"p53, p63, p73"	Widom_601	76	-20
p53family_j-36	p53family_j	"p53, p63, p73"	Widom_601	77	-19
p53family_j-37	p53family_j	"p53, p63, p73"	Widom_601	78	-18
p53family_j-38	p53family_j	"p53, p63, p73"	Widom_601	79	-17
p53family_j-39	p53family_j	"p53, p63, p73"	Widom_601	80	-16
p53family_j-40	p53family_j	"p53, p63, p73"	Widom_601	81	-15
p53family_j-41	p53family_j	"p53, p63, p73"	Widom_601	82	-14
p53family_j-42	p53family_j	"p53, p63, p73"	Widom_601	83	-13
p53family_j-43	p53family_j	"p53, p63, p73"	Widom_601	84	-12
p53family_j-44	p53family_j	"p53, p63, p73"	Widom_601	85	-11
p53family_j-45	p53family_j	"p53, p63, p73"	Widom_601	86	-10
p53family_j-46	p53family_j	"p53, p63, p73"	Widom_601	87	-9
p53family_j-47	p53family_j	"p53, p63, p73"	Widom_601	88	-8
p53family_j-48	p53family_j	"p53, p63, p73"	Widom_601	89	-7
p53family_j-49	p53family_j	"p53, p63, p73"	Widom_601	90	-6
p53family_j-50	p53family_j	"p53, p63, p73"	Widom_601	91	-5
p53family_j-51	p53family_j	"p53, p63, p73"	Widom_601	92	-4
p53family_j-52	p53family_j	"p53, p63, p73"	Widom_601	93	-3
p53family_j-53	p53family_j	"p53, p63, p73"	Widom_601	94	-2
p53family_j-54	p53family_j	"p53, p63, p73"	Widom_601	95	-1
p53family_j-55	p53family_j	"p53, p63, p73"	Widom_601	96	0
p53family_j-56	p53family_j	"p53, p63, p73"	Widom_601	97	1
p53family_j-57	p53family_j	"p53, p63, p73"	Widom_601	98	2
p53family_j-58	p53family_j	"p53, p63, p73"	Widom_601	99	3
p53family_j-59	p53family_j	"p53, p63, p73"	Widom_601	100	4
p53family_j-60	p53family_j	"p53, p63, p73"	Widom_601	101	5
p53family_j-61	p53family_j	"p53, p63, p73"	Widom_601	102	6
p53family_j-62	p53family_j	"p53, p63, p73"	Widom_601	103	7
p53family_j-63	p53family_j	"p53, p63, p73"	Widom_601	104	8
p53family_j-64	p53family_j	"p53, p63, p73"	Widom_601	105	9
p53family_j-65	p53family_j	"p53, p63, p73"	Widom_601	106	10
p53family_j-66	p53family_j	"p53, p63, p73"	Widom_601	107	11
p53family_j-67	p53family_j	"p53, p63, p73"	Widom_601	108	12
p53family_j-68	p53family_j	"p53, p63, p73"	Widom_601	109	13
p53family_j-69	p53family_j	"p53, p63, p73"	Widom_601	110	14
p53family_j-70	p53family_j	"p53, p63, p73"	Widom_601	111	15
p53family_j-71	p53family_j	"p53, p63, p73"	Widom_601	112	16
p53family_j-72	p53family_j	"p53, p63, p73"	Widom_601	113	17
p53family_j-73	p53family_j	"p53, p63, p73"	Widom_601	114	18
p53family_j-74	p53family_j	"p53, p63, p73"	Widom_601	115	19
p53family_j-75	p53family_j	"p53, p63, p73"	Widom_601	116	20
p53family_j-76	p53family_j	"p53, p63, p73"	Widom_601	117	21
p53family_j-77	p53family_j	"p53, p63, p73"	Widom_601	118	22
p53family_j-78	p53family_j	"p53, p63, p73"	Widom_601	119	23
p53family_j-79	p53family_j	"p53, p63, p73"	Widom_601	120	24
p53family_j-80	p53family_j	"p53, p63, p73"	Widom_601	121	25
p53family_j-81	p53family_j	"p53, p63, p73"	Widom_601	122	26
p53family_j-82	p53family_j	"p53, p63, p73"	Widom_601	123	27
p53family_j-83	p53family_j	"p53, p63, p73"	Widom_601	124	28
p53family_j-84	p53family_j	"p53, p63, p73"	Widom_601	125	29
p53family_j-85	p53family_j	"p53, p63, p73"	Widom_601	126	30
p53family_j-86	p53family_j	"p53, p63, p73"	Widom_601	127	31
p53family_j-87	p53family_j	"p53, p63, p73"	Widom_601	128	32
p53family_j-88	p53family_j	"p53, p63, p73"	Widom_601	129	33
p53family_j-89	p53family_j	"p53, p63, p73"	Widom_601	130	34
p53family_j-90	p53family_j	"p53, p63, p73"	Widom_601	131	35
p53family_j-91	p53family_j	"p53, p63, p73"	Widom_601	132	36
p53family_j-92	p53family_j	"p53, p63, p73"	Widom_601	133	37
p53family_j-93	p53family_j	"p53, p63, p73"	Widom_601	134	38
p53family_j-94	p53family_j	"p53, p63, p73"	Widom_601	135	39
p53family_j-95	p53family_j	"p53, p63, p73"	Widom_601	136	40
p53family_j-96	p53family_j	"p53, p63, p73"	Widom_601	137	41
p53family_j-97	p53family_j	"p53, p63, p73"	Widom_601	138	42
p53family_j-98	p53family_j	"p53, p63, p73"	Widom_601	139	43
p53family_j-99	p53family_j	"p53, p63, p73"	Widom_601	140	44
p53family_j-100	p53family_j	"p53, p63, p73"	Widom_601	141	45
p53family_j-101	p53family_j	"p53, p63, p73"	Widom_601	142	46
p53family_j-102	p53family_j	"p53, p63, p73"	Widom_601	143	47
p53family_j-103	p53family_j	"p53, p63, p73"	Widom_601	144	48
p53family_j-104	p53family_j	"p53, p63, p73"	Widom_601	145	49
p53family_j-105	p53family_j	"p53, p63, p73"	Widom_601	146	50
p53family_j-106	p53family_j	"p53, p63, p73"	Widom_601	147	51
p53family_j-107	p53family_j	"p53, p63, p73"	Widom_601	148	52
p53family_j-108	p53family_j	"p53, p63, p73"	Widom_601	149	53
p53family_j-109	p53family_j	"p53, p63, p73"	Widom_601	150	54
p53family_j-110	p53family_j	"p53, p63, p73"	Widom_601	151	55
p53family_j-111	p53family_j	"p53, p63, p73"	Widom_601	152	56
p53family_j-112	p53family_j	"p53, p63, p73"	Widom_601	153	57
p53family_j-113	p53family_j	"p53, p63, p73"	Widom_601	154	58
